,Date,Average_views_per_viewer,Unique_viewers,Click_rate,Impressions,Comments,Shares,Dislikes,Subscribers_lost,Subscribers_gained,Likes,Average_viewed,Videos_published,Subscribers,Views,Watch_hours,Average_view_sec,Revenue
1093,2021-08-19,2.2156,96523.0,3.73,4146640.0,592.0,776.0,170.0,778.0,3017.0,10885.0,35.13,0.0,2239.0,213859.0,14540.6978,244,68.973
1094,2021-08-20,1.8174,321437.0,5.73,7148710.0,11582.0,1405.0,404.0,1174.0,4959.0,58446.0,45.7,1.0,3785.0,584188.0,64133.8247,395,317.818
1095,2021-08-21,1.9767,166978.0,3.83,5970422.0,1328.0,702.0,188.0,800.0,3393.0,17697.0,37.24,0.0,2593.0,330062.0,27659.6401,301,135.75
1096,2021-08-22,2.2525,295417.0,5.74,8174484.0,3506.0,970.0,499.0,1457.0,4538.0,58804.0,20.37,2.0,3081.0,665440.0,48158.0254,260,236.69099999999997
1097,2021-08-23,2.1287,161288.0,4.1,6067473.0,801.0,615.0,254.0,1042.0,3043.0,18378.0,25.19,0.0,2001.0,343326.0,25564.7672,268,134.542
1098,2021-08-24,2.1908,117557.0,3.61,5222131.0,564.0,665.0,166.0,858.0,2694.0,12162.0,29.23,0.0,1836.0,257547.0,19446.568,271,95.708
1099,2021-08-25,2.2231,101585.0,3.55,4701158.0,540.0,449.0,171.0,743.0,2490.0,9794.0,30.02,0.0,1747.0,225829.0,16846.3193,268,82.977
1100,2021-08-26,2.2033,89336.0,3.66,3972073.0,363.0,527.0,118.0,716.0,2377.0,7918.0,31.0,0.0,1661.0,196836.0,14675.4123,268,71.214
1101,2021-08-27,2.0053,285275.0,5.79,7218620.0,7240.0,1071.0,403.0,1201.0,4832.0,52069.0,45.62,1.0,3631.0,572051.0,57535.905999999995,362,271.94599999999997
1102,2021-08-28,2.2191,124185.0,4.4,4553295.0,1037.0,584.0,202.0,821.0,2837.0,13931.0,37.58,0.0,2016.0,275576.0,23105.5173,301,101.652
1103,2021-08-29,2.3156,102031.0,4.17,4164525.0,712.0,510.0,159.0,807.0,2727.0,10883.0,36.39,0.0,1920.0,236268.0,19012.0031,289,74.64699999999999
1104,2021-08-30,2.3573,93786.0,4.19,3900222.0,580.0,480.0,127.0,784.0,2614.0,9901.0,35.65,0.0,1830.0,221082.0,17332.8427,282,73.718
1105,2021-08-31,2.3436,93300.0,4.08,3974012.0,672.0,496.0,142.0,799.0,2852.0,8791.0,35.04,0.0,2053.0,218661.0,16805.9442,276,71.828
1106,2021-09-01,2.386,96742.0,3.93,4403466.0,593.0,546.0,148.0,922.0,3134.0,9693.0,34.91,0.0,2212.0,230829.0,17677.9182,275,74.733
1107,2021-09-02,1.9047,338040.0,5.79,8165461.0,7340.0,3065.0,476.0,1747.0,9037.0,62654.0,46.59,1.0,7290.0,643849.0,56317.0341,314,261.879
1108,2021-09-03,2.0738,176488.0,4.05,6615916.0,1113.0,1068.0,260.0,1187.0,4844.0,18747.0,38.86,0.0,3657.0,366002.0,28490.2941,280,132.31
1109,2021-09-04,2.2458,146485.0,3.81,6395824.0,796.0,813.0,229.0,1134.0,4504.0,15493.0,37.53,0.0,3370.0,328980.0,25155.6716,275,109.939
1110,2021-09-05,2.2429,136696.0,3.85,5848760.0,663.0,651.0,209.0,1106.0,4400.0,13099.0,36.36,0.0,3294.0,306602.0,22785.3922,267,97.215
1111,2021-09-06,2.2397,137036.0,3.83,5946009.0,673.0,818.0,249.0,1129.0,4576.0,13510.0,36.16,0.0,3447.0,306916.0,22624.0856,265,100.72399999999999
1112,2021-09-07,2.2686,135870.0,3.89,5891552.0,667.0,844.0,228.0,1145.0,4715.0,13712.0,36.59,0.0,3570.0,308228.0,22953.3201,268,101.978
1113,2021-09-08,2.3549,118898.0,3.89,5344875.0,588.0,729.0,246.0,1091.0,4089.0,12404.0,36.82,0.0,2998.0,279987.0,21243.3855,273,97.166
1114,2021-09-09,2.3287,109103.0,3.81,4939622.0,472.0,612.0,182.0,1014.0,3672.0,10974.0,36.12,0.0,2658.0,254071.0,18977.4132,268,85.766
1115,2021-09-10,2.3744,97641.0,3.75,4594118.0,489.0,535.0,197.0,972.0,3274.0,9832.0,35.97,0.0,2302.0,231843.0,17194.0794,266,79.673
1116,2021-09-11,2.3661,95858.0,3.72,4543152.0,464.0,535.0,173.0,1001.0,3281.0,9566.0,35.64,0.0,2280.0,226812.0,16747.0432,265,78.033
1117,2021-09-12,1.8467,271711.0,5.11,6963580.0,4334.0,960.0,408.0,1581.0,4829.0,44918.0,45.16,1.0,3248.0,501774.0,39888.6409,286,216.675
1118,2021-09-13,2.0918,149907.0,4.08,5465078.0,742.0,679.0,261.0,1165.0,3774.0,16157.0,39.19,0.0,2609.0,313576.0,23496.1359,269,125.44
1119,2021-09-14,2.2466,119317.0,3.98,4782674.0,574.0,611.0,203.0,1004.0,3324.0,11783.0,37.54,0.0,2320.0,268052.0,19836.2685,266,99.82600000000001
1120,2021-09-15,2.2687,99433.0,4.03,4059050.0,480.0,483.0,170.0,967.0,2903.0,9900.0,37.28,0.0,1936.0,225581.0,16896.4954,269,89.14299999999999
1121,2021-09-16,1.9675,274633.0,5.44,7147880.0,4418.0,938.0,350.0,1423.0,4654.0,48329.0,48.46,1.0,3231.0,540330.0,51168.0424,340,291.615
1122,2021-09-17,2.2639,148927.0,4.03,6080970.0,729.0,611.0,215.0,1108.0,3731.0,16592.0,40.44,0.0,2623.0,337158.0,27336.0483,291,147.525
1123,2021-09-18,2.3484,113363.0,3.9,4995859.0,540.0,539.0,197.0,984.0,3157.0,12117.0,38.75,0.0,2173.0,266218.0,20999.7588,283,112.85600000000001
1124,2021-09-19,2.3207,112822.0,3.72,5140093.0,558.0,441.0,178.0,1053.0,3275.0,11353.0,37.68,0.0,2222.0,261821.0,20159.2703,277,110.829
1125,2021-09-20,2.367,98239.0,3.78,4509271.0,425.0,453.0,163.0,936.0,2933.0,9536.0,37.28,0.0,1997.0,232530.0,17900.4225,277,107.846
1126,2021-09-21,1.9781,207444.0,5.19,5641551.0,1304.0,740.0,326.0,1398.0,3319.0,28492.0,15.02,1.0,1921.0,410335.0,33384.4756,292,162.287
1127,2021-09-22,2.2721,105872.0,4.04,4376635.0,546.0,399.0,195.0,972.0,2781.0,10594.0,25.75,0.0,1809.0,240554.0,19512.3516,292,126.6
1128,2021-09-23,1.8941,215712.0,5.83,4854638.0,2741.0,764.0,312.0,1221.0,2953.0,34422.0,30.35,1.0,1732.0,408582.0,19855.7704,174,163.558
1129,2021-09-24,2.1319,305881.0,6.08,7768271.0,4741.0,1055.0,521.0,1520.0,4804.0,56677.0,47.81,1.0,3284.0,652105.0,54463.2654,300,397.066
1130,2021-09-25,2.3468,152920.0,4.51,5788014.0,671.0,633.0,276.0,1112.0,3555.0,18458.0,41.24,0.0,2443.0,358868.0,26757.4077,268,178.66400000000002
1131,2021-09-26,2.3480000000000003,132573.0,4.24,5375782.0,527.0,555.0,191.0,1042.0,3194.0,14857.0,39.27,0.0,2152.0,311277.0,22117.2441,255,135.841
